ID,gender,name
8182073,female,Aigialeia (daughter of Adrastos)
8182072,male,Aigeus (king of Athens)
8182071,male,Aigeoneus (son of Priam)
8182070,male,Aigaion (son of Lycaon)
8182077,female,Aigina (mother of Aiacos)
8182076,male,Aigimios (Dorian king)
8182075,male,Aigialeus (son of Inachos)
9358823,undefined,Thrinacia (Island)
8190270,undefined,the Mysia contingent at Troy()
8189906,male,Oibalos (son of Perieres)
8189907,male,Oicles (father of Amphiaraos)
8189904,male,Oiagros (father of Orpheus)
8189905,male,Oiax (son of Nauplios)
8189902,male,"Odysseus (king of Ithaca, Greek leader at Troy)"
8189903,female,Ogygia (daughter of Niobe)
8189900,male,Ocytos (father of Gouneus)
8189901,male,Odios (son of Mecisteus)
8195165,male,"Acamas (Trojan ally, son of Eusoros)"
8189908,male,Oileus Ileus (father of Aias)
8189909,female,Oime (Danaid)
8182107,male,Alcimenes (brother of Bellerophontes)
8182106,female,Alcidice (wife of Salmoneus)
8182105,female,"Alcestis (daughter of Pelias, wife of Admetos)"
8182104,male,Alces (son of Aigyptos)
8182103,male,Alceides (Heracles' original name)
8182102,male,Alcathous (son of Pelops)
8182101,male,Alcathoos (son of Porthaon)
8182100,male,Alcarops (suitor of Penelope)
8182109,male,Alcinous (son of Hippocoon)
8182108,male,Alcinoos (king of the Phaiacians)
8190276,undefined,the Zeleia contingent at Troy()
8190277,undefined,the Adrasteia contingent at Troy()
8188569,male,Icarios (Dionysos' host in Attica)
8188568,male,Iasos (son of Argos)
8188563,male,"Ialmenos (Greek leader at Troy, son of Ares)"
8188562,male,Ialebion (son of Poseidon)
8188561,male,Hyrtacos (husband of Arisbe)
8187572,female,Phaia (Woman who raised sow Phaia)
8188567,male,Iasos Iasius (son of Lycourgos)
8188566,male,Iasion (son of Zeus and Electra)
8188565,male,Iardanes (father of Omphale)
8188564,female,Ianeira (Nereid)
9374905,undefined,Bebryces() 511183
9374909,undefined,Salmydessos (in Thrace) 511404
8188620,male,Ithacos (suitor of Penelope)
8188621,male,Itys (son of Tereus)
8188622,male,Ixion (suffers eternal punishment for trying to rape Hera)
8188623,male,Jason (leader of the Argonauts)
8188624,male,Labdacos (father of Laios)
8188625,female,Lachesis (one of the Moirai)
8188626,male,"Laertes (Argonaut, Calydonian Boar hunter, father of Odysseus)"
8254007,undefined,Sicily (Island) 462492
8188628,male,Laios (father of Oidipous)
8188629,male,Lamas (suitor of Penelope)
8189768,female,Medousa Medusa (daughter of Priam)
8189769,female,Medousa (daughter of Sthenelos)
8189766,male,Medos (son of Aigeus and Medeia)
8189767,female,Medousa Medusa (gorgon)
8189764,female,Medesicaste (daughter of Laomedon)
8189765,male,Medon (suitor of Penelope)
8189762,female,"Medeia Medea (wife of Jason, kills her own sons)"
8189763,female,Medesicaste (daughter of Priam)
8189760,male,Mecisteus (suitor of Penelope)
8189761,female,Meda (wife of Idomeneus)
8190118,male,Thessalos (father of Pheidippos and Antiphos)
8190117,male,Thesprotos (son of Lycaon)
8188198,male,Echemmon (son of Priam)
8188199,male,Echemos (husband of Timandra)
8190119,male,Thestalos (son of Heracles)
8190116,male,Thespios (king of Thespiai)
8188192,male,Drymas (father of Hecabe)
8188193,male,Drymas (son of Aigimios)
8188190,male,Dryas (Calydonian boar hunter)
8188191,male,Dryas (son of Aigyptos)
8188196,male,Dynastes (son of Heracles)
8188197,male,Ecbasos (son of Argos)
8188194,male,Dryops (son of Priam)
8188195,female,Dynamene (Nereid)
8188321,male,Eunomos (son of Architeles)
8190114,male,Thersites (Greek warrior at Troy)
8254138,male, Olen (Mythical Poet)
8254139,undefined, Phliasian Citadel()
8188320,female,Eunomia (one of the Horai)
8254134,female, Ganymeda (Goddess of Phlisian Sactuary)
8190113,male,Thersilochos (suitor of Penelope)
8254136,undefined, the Sanctuary of Ganymeda (at Phlius)
8254137,undefined, the Sanctuary of Hebe (at Phlius)
8254130,undefined,Phlius Phleius (City in Peloponnesos) 570602
8254131,undefined,Samos (Island in Aegean Sea) 599926
8254132,male, Euphranor (Son of Hippasos)
8190112,male,"Thersandros (son of Polyneices, one of the Epigoinoi)"
8187979,male,Cercetes (son of Aigyptos)
8187978,male,Cerberos (suitor of Penelope)
8187975,male,Cephisos (father of Diogeneia)
8187977,male,Cerberos Cerberus (three-headed guardian dog of the underworld)
8187976,male,Ceraos (suitor of Penelope)
8187971,male,"Cephalos (husband of Procris, abducted by Eos)"
8187970,undefined,the Centaurs (half-horse half-human beings)
8187973,male,Cepheus (king of Ethiopia)
8187972,male,"Cepheus (Argonaut, Calydonian boar hunter, ally of Heracles)"
8187997,female,Chariclo (nymph)
8187996,male,Chalcodon (a Coan)
8188284,female,Ethodaia (daughter of Niobe)
8187994,male,Chalcodon (father of Elephenor)
8187993,female,Chalciope (second wife of Aigeus)
8187992,female,Chalciope (daughter of Eurypylos)
8187991,female,Chalciope (daughter of Aietes)
8187990,male,Chaitos (son of Aigyptos)
9366138,undefined,Salmone (in Elis) 570652
8187999,male,Charopos (father of Nireus)
8187998,female,the Charites (the Graces)
8190111,male,Therimachos (son of Heracles and Megara)
8190029,female,"Stheneboia (daughter of Iobates, wife of Proitos)"
8190028,female,Sterope (daughter of Acastos)
9358748,undefined,the Iberian Islands Baliares Pityussae() 265817
8190023,male,Sternops (son of Melas)
8190022,male,Prothoos (suitor of Penelope)
8190021,male,Prothoos (son of Lycaon)
8190020,male,Prothoos (son of Agrios)
8190027,female,Sterope (daughter of Cepheus)
8190026,female,Sterope (daughter of Porthaon)
8190025,female,Sterope (daughter of Pleuron)
8190024,female,Sterope (one of the Pleiades)
8254135,female," Hebe (Goddess of Phlisian Sactuary, Cup-Bearer of the Gods)"
8189928,male,Opheltes (son of Lycourgos)
8189929,female,Opis (Hyperborean virgin)
9358740,undefined,Mimas() 550744
8254133,male, Mnesarchos Mnesarchus (Son of Euphranor)
8188372,female,Eurytele (daughter of Thespios)
8188373,female,Eurythemis (daughter of Cleoboia)
8188370,female,Euryte (daughter of Hippodamas)
8188371,female,Euryte (mother of Halirrhothios)
8188376,male,Eurytion (herdsman of Geryones)
8188377,male,Eurytos (giant)
8188374,male,Eurytion (centaur)
8188375,male,Eurytion (Argonaut)
8189920,male,Olympos (father of Marsyas)
8188378,male,"Eurytos (Argonaut, Calydonian boar hunter)"
8188379,male,Eurytos (king of Oichalia)
8194355,undefined,Cape Geraistos() 570259
8194357,undefined,Myrtoan Sea()
8189921,male,Olympos (son of Heracles)
8188174,female,Dione (Titan)
8188175,male,Dionysos Liber Bacchos (Olympian god)
8188176,male,Diopithes (suitor of Penelope)
8188177,female,Dioxippe (Danaid)
8188170,female,Diogeneia (daughter of Cephisos)
8188171,female,Diomede (daughter of Lapithos)
8188172,female,Diomede (daughter of Xouthos)
8188173,male,Diomedes (Greek leader at Troy)
8188178,female,Dirce (wife of Lycos)
8188179,male,"Dolon (son of Eumelos, killed by Diomedes)"
8189155,female,Pelopeia (daughter of Pelias)
8189154,male,Pellas (suitor of Penelope)
8189157,female,Pelopia (mother of Cycnos)
8189156,female,Pelopia (daughter of Niobe)
8189151,female,the Harpies()
8189150,female,the Gorgons()
8189153,female,Helen (Helen of Troy)
8189152,female,Hecate (goddess)
8189159,female,Hippodameia (fiancee of Peirithous)
8189158,male,Hierax (reveals Zeus' plan)
8182240,male,Archedicos (son of Heracles)
8182241,male,Archelaos (son of Electryon)
8182242,male,Archelaos (son of Aigyptos)
8182243,male,Archelochos (son of Antenor)
8182244,male,Archemachos (son of Heracles)
8182245,male,Archemachos (son of Priam)
8182246,male,Archemolos (suitor of Penelope)
8182247,male,Archemoros (another name for Opheltes)
8182248,male,Archestratos (suitor of Penelope)
8182249,male,Architeles (father of Eunomos)
9364199,male,Iros (beggar at Odysseus' palace)
9364192,undefined,the Burial Shroud of Laertes (woven by Penelope)
9364190,undefined,the Palace of Odysseus (at Ithaca)
8182068,male,"Aias Ajax (son of Oileus, Greek leader at Troy, 'the lesser', Locrian)"
8182069,male,Aietes (king of Colchis)
8182060,female,Agraulis (daughter of Actaios)
8182061,female,Agraulos Agraulus (daughter of Cecrops)
8182062,male,Agrios (centaur)
8182063,male,Agrios (giant)
8182064,male,Agrios (son of Porthaon)
8182065,male,Agrios (suitor of Penelope)
8182066,male,Aiacos (son of Zeus and Aigina)
8182067,male,"Aias Ajax (son of Telamon, Greek leader at Troy, 'the greater')"
8195649,male,Adrastos (father of Eurydice)
8188286,female,Euadne (wife of Capaneus)
8188287,male,Euagoras (son of Neleus)
8187995,male,Chalcodon (son of Aigyptos)
8372324,undefined,Bosporos (Thracian Bosporos) 523227
8188285,female,Euadne (wife of Argos)
8372321,undefined,Cimmeria (Cimmerian Bosporos) 854675
8188282,male,Eteocles (son of Oidipous)
8188283,male,Eteoneus (suitor of Penelope)
8189973,male,Rhoicos (Centaur)
8189972,female,Rhodia (Danaid)
8189971,female,Rhode (Danaid)
8189970,female,Rhode (daughter of Poseidon and Amphitrite)
8189977,female,Sao (Nereid)
8188280,male,Eryx (king of the Elymoi in Italy)
8189975,male,Sandocos (son of Astynoos)
8189974,male,Salmoneus (son of Aiolos)
8195173,undefined,Adrasteia() 511138
8189979,male,Sarpedon (son of Zeus and Europa)
8188281,male,Eteclos (son of Iphis)
8195176,undefined,Arisbe() 501359
8182114,male,Alcon (Calydonian boar hunter)
8182115,female,Alcyone (one of the Pleiades)
8182116,female,Alcyone (daughter of Aiolos)
8182117,female,Alcyone (daughter of Sthenelos)
8182110,female,Alcippe (daughter of Ares)
8182111,male,Alcmaion (one of the Epigonoi)
8182112,female,Alcmene (mother of Heracles)
8182113,male,Alcmenor (son of Aigyptos)
8182118,female,Alcyone (mother of Elephenor)
8182119,male,Alcyoneus (giant)
9358838,male,the Suitors of Penelope on Ithaca()
8188288,male,Euagoras (son of Priam)
8188289,female,Euagore (Nereid)
8189809,male,Menoiceus (son of Creon)
8189808,male,Menoiceus (father of Iocaste and Creon)
8189807,female,Menippis (daughter of Thespios)
8189806,male,Menesthios (son of Spercheios)
8189805,male,Menestheus (Greek leader at Troy)
8189804,male,Meneptolemos (suitor of Penelope)
8189803,male,Menemachos (son of Aigyptos)
8189802,male,"Menelaos (son of Atreus, husband of Helen)"
8189801,male,Menalces (son of Aigyptos)
8189800,female,Memphis (mother of some Danaids)
8188578,male,Illyrios (son of Cadmos)
8188579,male,Ilos (son of Dardanos)
8188570,male,"Icarios (son of Perieres, father of Penelope)"
8188571,female,Idaia (nymph)
8188572,female,Idaia (daughter of Dardanos)
8188573,male,"Idas (Calydonian boar hunter, Argonaut)"
8188574,male,Idas (son of Aigyptos)
8188575,male,"Idmon (Argonaut, prophet)"
8188576,male,Idomeneus (son of Deucalion)
8188577,male,Idomeneus (son of Priam)
8190110,male,Theophron (suitor of Penelope)
9358834,undefined,Scheria (Island of the Phaiacians)
8195204,male,Elphenor (son of Chalcodon and Alcyone)
8188619,male,Itanos (suitor of Penelope)
8188618,male,Istros (son of Aigyptos)
8195202,undefined,Euboia() 540775
8188615,female,Ismene (daughter of Asopos)
8188614,female,Ismene (daughter of Oidipous)
8188617,male,Ismenos (son of Asopos)
8188616,male,Ismenos (son of Niobe)
8188611,female,Isis (Egyptian goddess)
8188610,male,Ischys (son of Coronos)
8188613,male,Ismaros (son of Eumolpos)
8188612,male,Ismaros (son of Astacos)
8195194,undefined,Locris() 540918
8189719,male,"Lynceus (Calydonian boar hunter, Argonaut)"
8189718,male,Lynceus (only surviving son of Aigyptos)
8195190,undefined,Lycia (in Asia Minor) 638985
8189713,male,Lycourgos (son of Aleos)
8189712,male,"Lycourgos (son of Dryas, rejects Dionysos)"
8189711,male,Lycos (son of Aigyptos)
8189710,male,Lycos (son of Pandion)
8189717,male,Lyncaios (son of Heracles)
8189716,male,Lycourgos (son of Pronax)
8189715,male,Lycourgos (son of Heracles)
8189714,male,Lycourgos (king of Nemea)
8190108,female,Themiste (daughter of Ilos)
8190109,female,"Themisto (daughter of Hypseus, third wife of Athamas)"
8190104,male,Theiodamas (father of Hylas)
8190105,male,Theiodamas (an oxdriver encountered by Heracles)
8190106,female,Thelxiepeia (one of the Sirens)
8190107,male,Thelxion (conspirator against Apis)
8190100,male,Thaumas (son of Pontos and Ge)
8190101,female,Theano (wife of Antenor)
8190102,female,Theano (Danaid)
8190103,female,Thebe (wife of Zethos)
9358839,male,Schedios (suitor of Penelope)
8358881,undefined,the Trident of Poseidon()
8254102,undefined,the Altar of Herceian Zeus (at Troy)
8254105,undefined,the Statue of Protesilaos()
8254104,male,Glaucos (son of Antenor)
8187968,male,Celtos (suitor of Penelope)
8187969,male,Centauros (son of Ixion)
8187962,male,Celaineus (son of Electryon)
8187963,female,Celaino (daughter of Atlas)
8187960,male,Cecrops (first king of Athens)
8187961,male,Cecrops (son of Erechtheus)
8187966,male,Celeustanor (son of Heracles)
8187967,male,Celeutor (son of Agrios)
8187964,female,Celaino (Danaid)
8187965,male,Celeos Keleos Celeus (king of Eleusis)
8187984,undefined,the Cerynitian Deer (golden-horned deer sacred to Artemis)
8187985,male,Ceteus (father of Callisto)
8187986,female,Ceto (daughter of Pontos)
8187987,female,Ceto (Nereid)
8187980,male,the Cercopes (two brothers captured by Heracles)
8187981,male,"Cercyon (son of Branchos, killed by Theseus)"
8187982,male,"Cercyon (son of Vulcan, killed by Theseus)"
8187983,female,Certhe (daughter of Thespios)
8189362,male,Pronoos (son of Phegeus)
8189363,male,Pronoos (suitor of Penelope)
8189360,female,Pronoe (daughter of Phorbos)
8189361,male,Pronomos (suitor of Penelope)
8187988,male,Ceuthonymos (father of Menoites)
8187989,male,Ceyx (son of Heosphoros)
8189364,male,"Caineus (Lapith, originally Cainis)"
8189365,female,Cainis (original identity of Lapith Caineus)
8190038,female,Stratonice (daughter of Pleuron)
8190039,female,Stratonice (daughter of Thespios)
8190030,male,Sthenelaos (son of Capaneus)
8190031,male,Sthenelaos (son of Perseus)
8190032,male,Sthenelaos (son of Androgeos)
8190033,male,Sthenelaos (son of Aigyptos)
8190034,female,Stheno (a Gorgon)
8190035,male,Stratios (son of Nestor)
8190036,male,Stratios (suitor of Penelope)
8190037,male,Stratobates (sonof Electryon)
8194344,undefined,weaponry()
8194345,undefined,horses()
8194340,male,the Suitors of Hippodameia()
8190324,male,the Sons of Aigyptos()
8190325,female,the Danaids()
8190326,male,the Sons of Pterelaos()
8190327,female,the Daughters of Thespios()
8190320,undefined,the Cattle of Plouton()
8190321,undefined,the Horn of Acheloos()
8188389,male,Gyes (Hundred-hander)
8188388,female,Ge (personification of Earth)
8188387,female,Exole (daughter of Thespios)
8188386,male,Euxanthia (son of Minos)
8188385,female,Euterpe (Muse)
8188384,male,Euteiches (son of Hippocoon)
8188383,male,Eusoros (father of Acamas)
8188382,male,Eurytos (son of Hippocoon)
8188381,male,"Eurytos Eurytus (conjoined twin, son of Actor)"
8188380,male,Eurytos (taught Heracles archery)
8188141,male,Deicoon Deiocoon (son of Heracles and Megara)
8188140,female,Deianeira (daughter of Dionysos/Oineus)
8188143,male,Deimachos (father of Enarete)
8188142,female,Deidameia (daughter of Lycomedes)
8188145,female,Deino (one of the Phorcides)
8188144,male,Deimachos (son of Neleus)
8188147,male,Deiopites (son of Priam)
8188146,male,Deion Deioneus (son of Aiolos)
8188149,male,Deiphobos (son of Hippolytos)
8188148,male,Deiphobos (son of Priam and Hecabe)
9358744,undefined,Apollonia() 481728
8189142,male,Pelagon (son of Asopos)
8189143,male,Pelasgos Pelasgus (Eponym of the Pelasgians)
8189140,male,Peisistratos (son of Nestor)
8189141,male,Peisos (son of Aphareus)
8189146,male,Peleus (son of Aiacos)
8189147,male,Pelias (king of Iolcos)
8189144,male,Pelasgos (father of Hippothoos)
8189145,male,Pelegon (son of Axios)
8189148,female,Glauce (Alternative name for Hippolyte)
8189149,undefined,the Golden Fleece()
8190333,undefined,the Golden Wand of Apollo()
8190332,undefined,the Syrinx of Hermes()
8190331,undefined,the Plectrum of Hermes()
8190330,undefined,the Lyre of Hermes()
9055651,undefined,Doris() 540740
9055653,undefined,the Dorians()
9055657,undefined,the Aiolians()
9055304,undefined,Rock Agelastos (at Eleusis)
9055302,undefined,Hermion Hermione (city in southern Argolid) 570292
8182055,female,Aglaia (daughter of Thespios)
8182054,male,Agerochos (suitor of Penelope)
8182057,female,Aglaia (one of the Charites)
8182056,female,Aglaia (mother of Acrisios and Proitos)
8182051,male,Agenor (son of Pleuron)
8182050,male,Agenor (son of Phegeus)
8182053,male,Agenor (son of Niobe)
8182052,male,Agenor (son of Ecbasos)
9051556,undefined,Ismaros (city of the Ciconians in Thrace) 507409
9364186,undefined,Zacynthos (Island) 531155
9051555,undefined,Lake Ismaris() 501440
8182059,male,Aglaos (son of Thyestes)
8182058,female,Aglaope (one of the Sirens)
9364183,undefined,Same (Island) 531093
9364216,male,Poliporthes (son of Odysseus)
8189960,male,Pyraichmes (Trojan ally)
8189961,female,Pyrene (mother of Cycnos)
8189962,female,Pyrippe (daughter of Thespios)
8189963,female,"Pyrrha (daughter of Epimetheus, wife of Deucalion)"
8189964,male,Pyrrhos (son of Achilles)
8189965,female,Pythia (Apollo's priestess at the oracle of Delphi)
8189966,male,Python (guardian serpent at Delphi)
8189967,male,Rhadamanthys (daughter of Zeus and Europa)
8189968,male,Rhesos (son of Euterpe and Strymon)
8189969,male,Rhexenor (father of Chalciope)
8182121,male,Alector (father of Leitos and Iphis)
8182120,female,Alecto (Erinys)
8182123,male,Aletes (son of Icarios)
8182122,male,Aleos (father of Cepheus and Auge)
8182125,male,Alexandros (son of Eurystheus)
8182124,male,Alexander Paris (Trojan hero)
8182127,male,"Aloadai (Otos and Ephialtes, sons of Poseidon by Aloeus' wife Iphimedeia)"
8182126,male,Alexiares (son of Heracles and Hebe)
8182129,male,Alopios (son of Heracles)
8182128,male,Aloeus (son of Poseidon)
9358742,undefined,Melos() 570475
8188817,undefined,Isthmos of Corinth() 570317
8188816,undefined,Epidauros() 570228
8188815,undefined,Athens() 579885
8188546,male,Hylaios (Centaur)
8188813,undefined,Megarid() 570470
8188812,undefined,Corinth() 570182
8188811,undefined,Sceironian Cliffs() 573517
8188542,male,Hyacinthos (loved by Apollo)
8189814,male,Mentor (son of Eurystheus)
8189815,female,"Merope (daugher of Atlas, wife of Sisyphos)"
8189816,female,Merope (wife of Cresphontes)
8189817,female,Merope (daughter of Oinopion)
8188549,male,Hyllos (son of Heracles)
8188548,male,Hyleus (Calydonian boar hunter)
8188819,undefined,Naxos (island) 599822
8188818,undefined,Crete() 589748
8359949,male,Argos (the All-seeing)
8188608,male,Iphitos (killed by Copreus)
8188609,female,Iris (daughter of Thaumas)
8188602,female,Iphimedousa (Danaid)
8188603,female,Iphinoe (daughter of Proitos)
8188600,female,Iphimedeia (daughter of Triops)
8188601,male,Iphimedon (son of Eurystheus)
8188606,male,Iphitos (son of Eurytos)
8188607,male,Iphitos (Argonaut)
8188604,female,Iphis (daughter of Thespios)
8188605,male,Iphis (son of Alector)
8189708,male,Lycos (tries to rape Heracles' wife Megara)
8189709,male,Lycos (son of Poseidon and Celaino)
9356921,undefined,Iolcos (homeland of Jason) 540837
8189700,male,Lycaon (Arcadian hero)
8189701,male,Lycaon (father of Pandaros)
8189702,male,Lycaon (son of Priam)
8189703,male,Lycios (son of Lycaon)
8189704,male,Lycomedes (son of Scyros)
8189705,male,Lycopeus (son of Agrios)
8189706,male,Lycos (king of the Mariandynoi)
8189707,male,Lycos (steward of Thebes)
9358745,undefined,Epeiros Epirus() 530871
8190139,male,"Tiphys (Argonaut, helmsman of the Argo)"
8190138,female,Timandra (daughter of Tyndareos)
8190131,male,Thrasymedes (suitor of Penelope)
8190130,male,Thrasymedes (Greek leader at Troy)
8190133,male,Thriasos (suitor of Penelope)
8190132,male,Threpsippas (son of Heracles)
8190135,female,Thyone (Semele's divine name)
8190134,male,Thyestes (son of Pelops)
8190137,male,Tigasis (son of Heracles)
8190136,male,Thyreus (son of Oineus)
8190005,female,Sparte (daughter of Eurotas)
8190004,male,Socleus (son of Lycaon)
8190007,male,Spartos (one of Actaion's dogs)
8190006,male,the Spartoi (spring from planted dragon's teeth)
8190001,female,the Sirens (daughters of Melpomene and Acheloos)
8190000,male,Sipylos (son of Niobe)
8190003,female,Smyrna (daughter of Theias or Cinyras)
8190002,male,Sisyphos (son of Aiolos)
8190009,male,Spercheios (river god)
8190008,female,Speio (Nereid)
8360025,undefined,Argos (alternate name for Peloponnese) 570577
8194337,undefined,Pisa() 570612
8190311,undefined,the Sword of Heracles()
8190310,undefined,the Skin of the Cithaironian Lion()
8190313,undefined,the Breastplate of Heracles()
8190312,undefined,the Bow of Heracles()
8188398,undefined,Mount Dicte() 589759
8188399,male,"Oceanos (Titan, personification of Ocean)"
8190317,undefined,the Poisoned Arrows of Heracles()
8190316,undefined,the Immortal Head of the Lernaian Hydra()
8188394,female,Ida (Nurse of Zeus)
8188395,female,Megaira (Erinys)
8188396,male,Melisseus (father of Adrasteia and Ida)
8188397,female,"Mnemosyne (Titan, personification of Memory)"
8188390,female,Hera Juno (Olympian god)
8188391,female,Hestia Vesta (Olympian god)
8188392,male,Hyperion (Titan)
8188393,male,Iapetos Iapetus (Titan)
8188158,male,Demophon (son of Theseus and Phaidra)
8188159,male,Demophon (son of Celeos and Metaneira)
8188156,male,Democoon (son of Priam)
8188157,female,Demonice (daughter of Agenor)
8188154,female,Delphyne (dragoness)
8188155,female,Demeter Ceres (Olympian god)
8188152,male,Deliades (brother of Bellerophontes)
8188153,male,Delphus (son of Apollo)
8188150,male,Deiphontes (husband of Hyrnetho)
8188151,female,"Deipyle (daughter of Adrastos, wife of Tydeus)"
8189258,male,Phrasimos (father of Praxithea)
8189259,male,Phrasios (seer from Cyprus)
8253939,undefined,River Inachos() 570313
8189829,female,Metope (wife of Sangarios)
8189828,female,"Metis (Oceanid, mother of Athena)"
8188309,male,Eumedes (son of Melas)
8189251,male,Pholos (Centaur)
8189823,female,Meta (daughter of Hoples)
8189822,male,Mestor (son of Pterelaos)
9055649,undefined,the Achaians()
8182262,male,Argeios (suitor of Penelope)
9055647,undefined,the Ionians()
8182260,female,Argeia (daughter of Autesion)
8182261,male,Argeios (son of Licymnios)
9055640,undefined,the Hellenes()
9055313,undefined,gifts()
8182042,female,Agaue (Danaid)
8182043,male,Agelaos (son of Heracles)
8182040,female,Agaue (daughter of Cadmos)
8182041,female,Agaue (Nereid)
8182046,male,Agelaos (suitor of Penelope)
8182047,male,"Agenor (son of Poseidon, father of Europa)"
8182044,male,Agelaos (son of Temenos)
8182045,male,Agelaos (slave of Priam)
9051523,male,Notion() 599578
8182048,male,Agenor (suitor of Penelope)
8182049,male,Agenor (son of Aigyptos)
9364225,undefined,Mantineia (in Arcadia) 570459
8254097,undefined,the Siege of Rhodes ((305 - 304 BC))
9358718,undefined,River Cinyps (River in Libya) 344414
8189959,male,Pylos (son of Ares)
8189958,male,Pylios (Heracles' adoptive father in Eleusis)
8240691,undefined,the Shield of Laomedon (dedicated at Lindos)
8189955,female,Pylarge (Danaid)
8189954,male,Pylaon (son of Neleus)
8189957,female,Pylia (daughter of Pylas)
8189956,male,Pylas (king of Megara)
8189951,male,Pylades (son of Strophios)
8189950,male,Pygmalion (king of Cyprus)
8189953,male,Pylaimenes (suitor of Penelope)
8189952,male,Pylaimenes (son of Bisaltes)
8182138,male,Amisodaros (raises the Chimaira)
8182139,male,Ammon (Egyptian god identified by the Greeks with Zeus)
8182136,male,Amarynthos (one of Actaion's dogs)
8182137,male,Amestrios (son of Heracles)
8182134,female,Amaltheia (owner of magical horn)
8182135,male,Amarynceus (father of Hippostratos)
8182132,male,Althaimenes (son of Catreus)
8182133,female,Amaltheia (Nurse of Zeus)
8182130,female,Alphesiboia (wife of Phoinix)
8182131,female,"Althaia (daughter of Thestios, mother of Meleagros)"
8228866,undefined,Elis() 570221
8240697,undefined,the Dagger of Menelaos or Alexander (dedicated at Lindos)
8188552,male,Hyperbios (son of Aigyptos)
8188553,male,Hyperenor (one of the Spartoi)
8188550,male,Hymenaios (raised from dead by Asclepios)
8188551,male,Hypeirochos (son of Priam)
8188556,male,Hyperion (son of Priam)
8188557,male,Hypseus (father of Themisto)
8188554,male,Hyperenor (son of Poseidon and Alcyone)
8188555,male,Hyperenor (suitor of Penelope)
8189821,male,Mestor (son of Perseus)
8189820,male,Mestor (son of Priam)
8188558,female,Hypsipyle (queen of Lemnos)
8188559,male,Hyrieus (son of Alcyone)
8189825,female,Metharme (daughter of Pygmalion)
8189824,female,Metaneira (wife of Celeos)
8189827,male,Metion (son of Erechtheus)
8189826,female,Metiadousa (daughter of Eupalamos)
8189298,male,Poltys (Heracles' host in Ainos)
8187877,male,Atymnios (son of Zeus and Cassiepeia)
